source_fare,time_diff
8006,7492503150000000
2949,321305928000000
4315,148505500000000
3498,62105381000000
4223,62105348000000
1551,321305302000000
4417,234905168000000
1764,62101524000000
2148,580501335000000
2078,62101295000000
2403,1098901142000000
3267,2826900989000000
3486,5073304909000000
2410,839704238000000
3268,62104185000000
3750,1962904100000000
2347,62104060000000
8407,5073308653000000
1775,62108610000000
3181,234908378000000
2493,3345308011000000
3491,1790102512000000
2353,62102416000000
3498,62102310000000
2799,62102165000000
2125,62096909000000
4334,580496801000000
2445,839696793000000
2949,321296765000000
3131,494096713000000
1764,62096668000000
1551,321296549000000
1824,234896479000000
3097,666896368000000
2554,1271696180000000
4062,3345293800000000
4417,234893768000000
1783,321293720000000
2698,666893712000000
8098,5073293481000000
4334,580493467000000
1428,753293446000000
1397,407693425000000
4062,3345293362000000
4062,3345300853000000
5911,5073300826000000
3044,62100799000000
1315,148500636000000
1926,1012500634000000
2182,580500567000000
2065,666900267000000
2033,666900203000000
2235,1271694574000000
3696,321294412000000
2310,234894378000000
3044,62094035000000
7116,5073293995000000
1622,321293919000000
1937,2654092635000000
2627,-24307371000000
2979,2049292502000000
3327,-24307750000000
3585,3258892132000000
2122,234892010000000
1673,-24301498000000
3131,407698456000000
2949,321298211000000
2949,321298163000000
2715,62097996000000
2169,1530897996000000
2698,148497452000000
2094,2308497363000000
2445,839697232000000
2198,494097101000000
1340,62096951000000
3181,234899530000000
6517,234899406000000
3578,580499369000000
1764,62099327000000
891,494095807000000
2263,148495646000000
1902,321295579000000
3236,62086620000000
3125,234886431000000
2049,1098886362000000
2717,839686272000000
7467,8010886250000000
4223,62086080000000
2442,3258886016000000
1902,321285929000000
2799,62085889000000
1866,3690884824000000
2094,62084732000000
2358,926084612000000
3378,1185284555000000
1902,321284528000000
4223,62084471000000
1068,1358084339000000
2758,148484269000000
2125,62083973000000
1326,926088868000000
2122,234888663000000
2110,580488640000000
4774,148488466000000
2799,62088402000000
1764,62088249000000
6517,839688115000000
2356,62087914000000
1912,839685859000000
2539,1790085785000000
3584,321285376000000
2078,62085361000000
3792,5850885115000000
3707,6196485024000000
1589,1185291830000000
2122,234891741000000
4774,148491529000000
2550,62091295000000
2979,2049291244000000
1797,234891232000000
1854,839687821000000
1990,926087508000000
1373,753287382000000
4179,3345287298000000
5486,6455686890000000
1854,666889825000000
3083,148489814000000
4003,62089639000000
1407,1012488911000000
2525,1790083258000000
5405,753283035000000
2291,926082973000000
2100,148482918000000
2550,62090716000000
2094,62090490000000
8098,5073290434000000
2949,321290053000000
1075,8529280661000000
3020,234880471000000
2085,62080468000000
2257,839680428000000
2549,753280394000000
4616,-24319610000000
2525,2049280348000000
3268,62080316000000
2799,62080287000000
2085,62080202000000
1803,148482851000000
2257,839682573000000
2627,-24317643000000
2078,62082347000000
2726,5073282221000000
2732,234882000000000
2533,148481967000000
2078,148481909000000
3285,494077764000000
2532,62077441000000
2356,62077387000000
6517,234877366000000
6517,234877259000000
3522,580477138000000
5247,234876955000000
2356,62076843000000
2094,62079641000000
6517,234879351000000
2872,62079292000000
2100,62079248000000
3358,148478994000000
3467,926078900000000
2263,2567678839000000
3873,-24321376000000
2144,234878586000000
6905,321278570000000
2872,62078346000000
2095,1530878173000000
2356,1530878137000000
2799,62077932000000
2698,148475697000000
2698,-24324447000000
4315,148475026000000
4564,926074975000000
2356,148474934000000
7650,-24325182000000
3131,407676592000000
1428,2999676589000000
4616,-24323504000000
4110,3258876041000000
9334,9911675918000000
2525,2222074312000000
2356,1530874047000000
2396,2135673980000000
3045,321273979000000
2532,1444473929000000
4313,-24318213000000
2186,407681586000000
4062,3345281335000000
4062,3345265706000000
2698,148465684000000
3044,62065649000000
1926,494065647000000
1014,1098865594000000
8098,5073265495000000
1397,407665487000000
2706,-24334723000000
2492,3172465117000000
2356,62065106000000
1014,1098865041000000
4118,321264991000000
2445,839664907000000
7972,-24332300000000
2356,62067595000000
4893,4986867562000000
3585,3258867425000000
2356,62067312000000
5405,753267268000000
2627,-24332937000000
2698,148466978000000
10176,3258866911000000
3083,5418866865000000
3964,62069767000000
2698,148469733000000
2706,-24330451000000
2351,1098869415000000
4604,62069165000000
4118,926068952000000
1799,580468920000000
2209,321268789000000
2110,1617268781000000
1266,2654070757000000
2520,7319670731000000
2715,62070500000000
3339,2567670440000000
2525,839670421000000
5996,3258870386000000
1701,1444470257000000
3899,148469950000000
2627,-24328202000000
3696,321271583000000
2445,839671549000000
2445,839671423000000
2148,580470902000000
2698,148470864000000
1266,2654070822000000
2627,-24329184000000
12852,8961272503000000
5086,839672472000000
1775,62072343000000
2356,148472190000000
5911,5073272135000000
1926,494072001000000
2698,148473783000000
3033,4641273750000000
1764,62073704000000
5327,-24326742000000
5327,-24326762000000
1763,62073081000000
2356,62068740000000
2356,926068667000000
3254,148468638000000
1775,62068505000000
4661,4382068427000000
1763,62068306000000
2971,1358066051000000
2550,2049265994000000
2910,62065884000000
2041,-24337386000000
2263,148462413000000
5996,3258862378000000
2182,580462011000000
2356,62061916000000
4774,148461638000000
2356,753261329000000
2310,234861214000000
1877,2049261125000000
2377,5159660939000000
10252,4036460389000000
2698,148460298000000
4616,-24339955000000
3707,3777259983000000
2688,148459955000000
6189,5159659565000000
3707,3777259535000000
6916,62059391000000
6189,5159659285000000
3662,666858847000000
3562,148457617000000
1831,148457289000000
3623,4986856878000000
2301,1703656876000000
1982,494063710000000
2351,1098863679000000
1982,494063649000000
2094,62062886000000
3208,580456427000000
2244,62056271000000
2549,1530855979000000
2549,1530855838000000
1427,1185258450000000
3268,62057879000000
2445,839664444000000
1701,2222063785000000
3888,234849534000000
2969,1530849315000000
2854,3518049284000000
11055,3258849278000000
2015,2654049165000000
2347,5159649055000000
1990,926048857000000
2627,-24351291000000
2854,3518048577000000
1669,3258848433000000
3358,321248258000000
1954,494048228000000
2033,666848103000000
1669,3258847904000000
2525,2222047780000000
983,1703647737000000
2547,1098852498000000
5996,3258852437000000
2830,1444452263000000
3677,1271652262000000
2532,62052211000000
2895,234851946000000
3131,1358050587000000
2532,62050565000000
7116,5073250553000000
4223,62050502000000
11055,3258850215000000
2359,148449762000000
2895,234847455000000
3752,839647318000000
1688,321247275000000
2525,839647046000000
5980,62046823000000
6905,321246750000000
5186,2654051300000000
2057,321251173000000
2359,148450999000000
3763,407650908000000
2513,926050713000000
2747,234855616000000
3039,407655257000000
2550,494054936000000
3044,62054850000000
5158,-24345330000000
1478,494054473000000
2750,1962853815000000
2554,1271653610000000
2627,-24346518000000
3378,1185253480000000
4774,148445605000000
2717,839645447000000
4708,234845418000000
3578,580445288000000
5185,3518045271000000
4173,321245245000000
1267,62045175000000
5185,3518045140000000
4708,234845066000000
3599,-24355073000000
2549,1530844903000000
2532,62044777000000
3083,148443605000000
2033,407643554000000
2356,62043461000000
2116,1271643445000000
3048,62043360000000
2355,1962843288000000
2033,407643234000000
4774,148443208000000
1478,1098843067000000
1407,1012443035000000
2110,1617238578000000
2770,839638572000000
1831,148438537000000
2516,1876438042000000
3039,407638015000000
3268,62037915000000
2695,926037818000000
3062,234837620000000
1266,839640551000000
2445,839640179000000
3083,5418840040000000
2715,62039995000000
1775,62039938000000
5351,7492439841000000
1764,62039719000000
4176,321241445000000
2343,1358041390000000
2482,2826841360000000
2949,321241348000000
5327,-24358903000000
2406,1271641073000000
1622,321240946000000
2698,148446594000000
2033,407646348000000
7116,5073246305000000
3763,407646240000000
2949,321245912000000
2114,666845765000000
2750,1358042516000000
2263,494042459000000
3300,234842372000000
2910,62042013000000
3048,62041788000000
2949,321244168000000
3766,62044015000000
3859,234843927000000
2550,494043914000000
3766,62043908000000
2092,148439012000000
2353,62038608000000
1014,1098833272000000
1014,1617233208000000
4298,4900433016000000
2550,2049232949000000
2698,148432824000000
2549,1530832818000000
2910,62032679000000
2551,1530832649000000
5327,-24367683000000
2532,62032200000000
2550,2049232150000000
2550,2049232042000000
5327,-24367993000000
5327,-24368033000000
2695,2654031954000000
2381,407631865000000
1763,62031671000000
2913,3172435411000000
1797,2049235301000000
5058,8356435245000000
1478,666835221000000
2078,148435078000000
1440,1530834858000000
2872,-24365269000000
3621,926035993000000
2982,1617235951000000
3083,5418835852000000
2801,2481235792000000
5911,5073235704000000
2356,62035613000000
4223,62029326000000
4223,62029048000000
2533,62029021000000
2130,321228831000000
3169,3172428817000000
4334,580428575000000
2126,148434320000000
2801,2481234151000000
1014,1098833894000000
2698,1444433866000000
2301,1703633665000000
3577,234830551000000
2532,62030527000000
5264,4468430160000000
3059,4900430030000000
2551,1530829809000000
2854,3172437342000000
2910,62037152000000
5166,3345237056000000
2698,148436793000000
3044,62036645000000
4241,62031492000000
4858,321230797000000
5501,234830738000000
4241,62030700000000
1440,1530828501000000
2057,321228454000000
6916,62028380000000
3303,148428209000000
3679,5332428181000000
3899,148428116000000
3750,1962827973000000
1922,234827737000000
2695,580427729000000
2263,407627689000000
2356,62022413000000
2550,494022338000000
2356,62022281000000
2082,839622253000000
4274,839622221000000
3044,62021984000000
3079,62021855000000
3395,148421851000000
2393,1185221738000000
1688,321221646000000
2627,-24379579000000
11055,3258820274000000
2715,62020175000000
2698,148420095000000
5144,1358019941000000
2353,62019861000000
2980,926019652000000
7116,5073219600000000
7116,5073219533000000
2393,1185221463000000
1637,6714821448000000
1468,1012421234000000
2717,839621120000000
2186,62021094000000
2802,2913221006000000
1456,666820856000000
2359,148420686000000
4001,4382024461000000
2351,62024237000000
3873,-24375876000000
2495,1098824036000000
3467,926023839000000
1764,62023786000000
2980,494023619000000
1692,62023610000000
4223,62023498000000
2715,62023212000000
2763,494023172000000
3763,580423132000000
3873,-24377111000000
3923,753222752000000
2406,1271622607000000
2715,62022531000000
3347,5073227439000000
5580,-24372821000000
2356,62027075000000
2627,-24373025000000
2364,839626945000000
5580,-24373131000000
2873,2481226662000000
2627,-24373631000000
3027,1358026242000000
2356,148426089000000
4223,62025875000000
3131,407625553000000
1688,321225048000000
3300,407624801000000
4289,2740424629000000
2619,234824613000000
2341,321224575000000
2554,1271614454000000
2525,2308414287000000
2864,3258814240000000
2345,10170814235000000
3048,62014202000000
2554,1271614123000000
3499,-24385936000000
2979,2049213879000000
3449,2567613876000000
891,1790013789000000
9544,5073213651000000
2949,321213601000000
1775,-24386531000000
